label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
Others,37,275,45,64,FieldPos242_EDOF_RGB.tiff_02_02.png,566,483
Others,0,291,23,58,FieldPos242_EDOF_RGB.tiff_02_02.png,566,483
Others,2,353,18,58,FieldPos242_EDOF_RGB.tiff_02_02.png,566,483
Others,53,312,65,55,FieldPos242_EDOF_RGB.tiff_02_02.png,566,483
Others,190,343,52,52,FieldPos242_EDOF_RGB.tiff_02_02.png,566,483
Others,91,392,48,42,FieldPos242_EDOF_RGB.tiff_02_02.png,566,483
Others,149,375,54,44,FieldPos242_EDOF_RGB.tiff_02_02.png,566,483
Others,240,322,47,42,FieldPos242_EDOF_RGB.tiff_02_02.png,566,483
Others,265,300,59,51,FieldPos242_EDOF_RGB.tiff_02_02.png,566,483
Others,302,358,46,52,FieldPos242_EDOF_RGB.tiff_02_02.png,566,483
Others,260,364,57,53,FieldPos242_EDOF_RGB.tiff_02_02.png,566,483
Others,177,404,59,46,FieldPos242_EDOF_RGB.tiff_02_02.png,566,483
Others,369,385,36,46,FieldPos242_EDOF_RGB.tiff_02_02.png,566,483
Others,418,387,58,46,FieldPos242_EDOF_RGB.tiff_02_02.png,566,483
Others,241,424,54,25,FieldPos242_EDOF_RGB.tiff_02_02.png,566,483
Others,299,425,58,25,FieldPos242_EDOF_RGB.tiff_02_02.png,566,483
Others,455,322,49,56,FieldPos242_EDOF_RGB.tiff_02_02.png,566,483
Others,502,331,36,58,FieldPos242_EDOF_RGB.tiff_02_02.png,566,483
Others,486,276,49,49,FieldPos242_EDOF_RGB.tiff_02_02.png,566,483
Others,489,253,55,39,FieldPos242_EDOF_RGB.tiff_02_02.png,566,483
Others,508,183,30,46,FieldPos242_EDOF_RGB.tiff_02_02.png,566,483
Others,112,440,42,12,FieldPos242_EDOF_RGB.tiff_02_02.png,566,483
Others,467,364,27,25,FieldPos242_EDOF_RGB.tiff_02_02.png,566,483
Crystal,525,134,40,66,FieldPos250_EDOF_RGB.tiff_01_01.png,566,483
Crystal,344,198,47,62,FieldPos250_EDOF_RGB.tiff_01_01.png,566,483
Sickle,489,310,76,67,FieldPos250_EDOF_RGB.tiff_01_01.png,566,483
Sickle,435,169,51,55,FieldPos250_EDOF_RGB.tiff_01_01.png,566,483
Sickle,320,38,72,35,FieldPos250_EDOF_RGB.tiff_01_01.png,566,483
Sickle,381,237,82,38,FieldPos250_EDOF_RGB.tiff_01_01.png,566,483
Others,142,128,52,50,FieldPos250_EDOF_RGB.tiff_01_01.png,566,483
Others,168,171,52,47,FieldPos250_EDOF_RGB.tiff_01_01.png,566,483
Others,68,158,52,49,FieldPos250_EDOF_RGB.tiff_01_01.png,566,483
Others,78,243,54,59,FieldPos250_EDOF_RGB.tiff_01_01.png,566,483
Others,129,275,55,53,FieldPos250_EDOF_RGB.tiff_01_01.png,566,483
Others,70,311,57,56,FieldPos250_EDOF_RGB.tiff_01_01.png,566,483
Others,106,366,60,43,FieldPos250_EDOF_RGB.tiff_01_01.png,566,483
Others,207,375,67,51,FieldPos250_EDOF_RGB.tiff_01_01.png,566,483
Others,220,432,65,42,FieldPos250_EDOF_RGB.tiff_01_01.png,566,483
Others,283,405,57,67,FieldPos250_EDOF_RGB.tiff_01_01.png,566,483
Others,275,429,69,54,FieldPos250_EDOF_RGB.tiff_01_01.png,566,483
Others,322,447,57,33,FieldPos250_EDOF_RGB.tiff_01_01.png,566,483
Others,386,458,46,21,FieldPos250_EDOF_RGB.tiff_01_01.png,566,483
Others,325,379,51,50,FieldPos250_EDOF_RGB.tiff_01_01.png,566,483
Others,262,256,56,53,FieldPos250_EDOF_RGB.tiff_01_01.png,566,483
Others,285,178,66,64,FieldPos250_EDOF_RGB.tiff_01_01.png,566,483
Others,243,71,58,53,FieldPos250_EDOF_RGB.tiff_01_01.png,566,483
Others,253,33,69,36,FieldPos250_EDOF_RGB.tiff_01_01.png,566,483
Others,386,53,54,45,FieldPos250_EDOF_RGB.tiff_01_01.png,566,483
Others,441,30,65,28,FieldPos250_EDOF_RGB.tiff_01_01.png,566,483
Others,392,145,40,69,FieldPos250_EDOF_RGB.tiff_01_01.png,566,483
Others,369,173,69,42,FieldPos250_EDOF_RGB.tiff_01_01.png,566,483
Others,475,202,61,54,FieldPos250_EDOF_RGB.tiff_01_01.png,566,483
Others,366,262,58,36,FieldPos250_EDOF_RGB.tiff_01_01.png,566,483
Others,423,250,76,75,FieldPos250_EDOF_RGB.tiff_01_01.png,566,483
Others,474,282,58,60,FieldPos250_EDOF_RGB.tiff_01_01.png,566,483
Others,513,360,49,51,FieldPos250_EDOF_RGB.tiff_01_01.png,566,483
Others,32,42,14,51,FieldPos250_EDOF_RGB.tiff_01_01.png,566,483
Others,30,166,15,40,FieldPos250_EDOF_RGB.tiff_01_01.png,566,483
Others,547,62,19,37,FieldPos250_EDOF_RGB.tiff_01_01.png,566,483
Sickle,283,74,64,54,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Sickle,128,56,41,79,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Sickle,394,330,69,52,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Sickle,42,295,68,52,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Sickle,335,265,41,65,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Crystal,242,176,42,75,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Crystal,149,299,82,45,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Crystal,78,123,63,33,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Crystal,367,236,35,73,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Crystal,438,415,76,30,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Others,162,113,44,61,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Others,36,126,53,54,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Others,30,176,72,52,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Others,2,58,37,47,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Others,55,32,55,25,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Others,295,33,61,54,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Others,364,42,49,43,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Others,429,33,41,43,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Others,497,85,41,55,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Others,405,95,42,42,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Others,390,144,59,48,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Others,343,157,46,57,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Others,288,169,52,62,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Others,407,194,58,59,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Others,446,275,54,48,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Others,276,268,38,51,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Others,213,284,46,39,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Others,163,248,49,52,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Others,120,257,42,54,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Others,61,244,58,50,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Others,37,350,56,56,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Others,2,395,38,56,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Others,75,438,59,38,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Others,39,460,42,23,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Others,119,381,53,60,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Others,184,423,58,56,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Others,240,361,57,37,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Others,523,45,12,36,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Others,296,378,55,53,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Others,228,391,61,43,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Others,252,443,46,38,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Others,305,441,47,38,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Others,350,463,61,18,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Others,448,367,64,43,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Others,413,369,63,47,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Others,412,421,43,45,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Others,331,131,60,19,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Others,427,472,52,10,FieldPos250_EDOF_RGB.tiff_01_02.png,566,483
Crystal,31,130,55,44,FieldPos250_EDOF_RGB.tiff_02_01.png,566,483
Sickle,110,92,56,56,FieldPos250_EDOF_RGB.tiff_02_01.png,566,483
Sickle,333,83,79,36,FieldPos250_EDOF_RGB.tiff_02_01.png,566,483
Sickle,241,255,67,39,FieldPos250_EDOF_RGB.tiff_02_01.png,566,483
Others,182,58,72,61,FieldPos250_EDOF_RGB.tiff_02_01.png,566,483
Others,96,49,55,46,FieldPos250_EDOF_RGB.tiff_02_01.png,566,483
Others,28,77,27,56,FieldPos250_EDOF_RGB.tiff_02_01.png,566,483
Others,359,34,57,51,FieldPos250_EDOF_RGB.tiff_02_01.png,566,483
Others,325,10,52,45,FieldPos250_EDOF_RGB.tiff_02_01.png,566,483
Others,373,2,50,21,FieldPos250_EDOF_RGB.tiff_02_01.png,566,483
Others,496,52,56,53,FieldPos250_EDOF_RGB.tiff_02_01.png,566,483
Others,438,95,69,55,FieldPos250_EDOF_RGB.tiff_02_01.png,566,483
Others,532,112,31,66,FieldPos250_EDOF_RGB.tiff_02_01.png,566,483
Others,499,156,52,52,FieldPos250_EDOF_RGB.tiff_02_01.png,566,483
Others,509,225,55,52,FieldPos250_EDOF_RGB.tiff_02_01.png,566,483
Others,487,272,57,48,FieldPos250_EDOF_RGB.tiff_02_01.png,566,483
Others,385,250,69,63,FieldPos250_EDOF_RGB.tiff_02_01.png,566,483
Others,286,90,57,61,FieldPos250_EDOF_RGB.tiff_02_01.png,566,483
Others,382,115,55,53,FieldPos250_EDOF_RGB.tiff_02_01.png,566,483
Others,226,112,58,46,FieldPos250_EDOF_RGB.tiff_02_01.png,566,483
Others,198,166,53,52,FieldPos250_EDOF_RGB.tiff_02_01.png,566,483
Others,259,174,49,47,FieldPos250_EDOF_RGB.tiff_02_01.png,566,483
Others,100,142,58,51,FieldPos250_EDOF_RGB.tiff_02_01.png,566,483
Others,141,246,56,41,FieldPos250_EDOF_RGB.tiff_02_01.png,566,483
Others,88,214,57,67,FieldPos250_EDOF_RGB.tiff_02_01.png,566,483
Others,119,275,57,51,FieldPos250_EDOF_RGB.tiff_02_01.png,566,483
Others,163,323,47,51,FieldPos250_EDOF_RGB.tiff_02_01.png,566,483
Others,65,381,57,57,FieldPos250_EDOF_RGB.tiff_02_01.png,566,483
Others,29,397,61,55,FieldPos250_EDOF_RGB.tiff_02_01.png,566,483
Others,132,393,53,45,FieldPos250_EDOF_RGB.tiff_02_01.png,566,483
Others,351,391,57,49,FieldPos250_EDOF_RGB.tiff_02_01.png,566,483
Others,271,287,65,59,FieldPos250_EDOF_RGB.tiff_02_01.png,566,483
Sickle,293,78,75,43,FieldPos250_EDOF_RGB.tiff_02_02.png,566,483
Sickle,171,159,92,42,FieldPos250_EDOF_RGB.tiff_02_02.png,566,483
Sickle,212,373,128,37,FieldPos250_EDOF_RGB.tiff_02_02.png,566,483
Sickle,380,33,66,32,FieldPos250_EDOF_RGB.tiff_02_02.png,566,483
Crystal,120,121,66,43,FieldPos250_EDOF_RGB.tiff_02_02.png,566,483
Others,306,275,83,98,FieldPos250_EDOF_RGB.tiff_02_02.png,566,483
Others,467,367,54,58,FieldPos250_EDOF_RGB.tiff_02_02.png,566,483
Others,471,155,59,42,FieldPos250_EDOF_RGB.tiff_02_02.png,566,483
Others,475,51,54,56,FieldPos250_EDOF_RGB.tiff_02_02.png,566,483
Others,427,70,51,64,FieldPos250_EDOF_RGB.tiff_02_02.png,566,483
Others,393,47,54,60,FieldPos250_EDOF_RGB.tiff_02_02.png,566,483
Others,425,0,52,37,FieldPos250_EDOF_RGB.tiff_02_02.png,566,483
Others,199,53,52,54,FieldPos250_EDOF_RGB.tiff_02_02.png,566,483
Others,121,41,52,58,FieldPos250_EDOF_RGB.tiff_02_02.png,566,483
Others,41,0,64,37,FieldPos250_EDOF_RGB.tiff_02_02.png,566,483
Others,0,12,57,55,FieldPos250_EDOF_RGB.tiff_02_02.png,566,483
Others,11,180,54,50,FieldPos250_EDOF_RGB.tiff_02_02.png,566,483
Others,70,313,46,45,FieldPos250_EDOF_RGB.tiff_02_02.png,566,483
Others,84,359,56,53,FieldPos250_EDOF_RGB.tiff_02_02.png,566,483
Sickle,361,206,84,28,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Sickle,409,205,82,75,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Others,421,228,54,37,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Crystal,30,216,44,39,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Crystal,234,210,62,50,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Crystal,305,61,49,53,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Crystal,306,425,57,53,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Crystal,225,417,58,43,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Crystal,370,437,59,39,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Crystal,66,258,66,41,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Crystal,79,189,37,71,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Crystal,481,414,68,35,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Others,378,92,61,71,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Others,473,120,53,58,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Others,496,36,50,51,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Others,332,32,39,42,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Others,356,33,47,31,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Others,223,32,58,31,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Others,178,41,39,65,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Others,90,38,46,48,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Others,62,62,48,51,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Others,44,125,50,47,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Others,104,130,49,47,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Others,180,199,52,56,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Others,144,240,50,60,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Others,31,251,52,42,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Others,36,308,49,45,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Others,30,339,38,57,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Others,91,307,45,44,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Others,144,313,42,53,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Others,182,285,37,63,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Others,214,273,43,61,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Others,351,348,52,54,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Others,325,234,58,37,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Others,303,192,61,46,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Others,244,66,42,66,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Others,288,87,27,40,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Others,481,245,55,45,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Others,414,293,47,54,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Others,443,347,38,46,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Others,482,308,46,46,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Others,515,291,42,48,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Others,72,367,56,42,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Others,62,395,57,45,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Others,37,435,47,42,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Others,88,435,62,48,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Others,257,457,54,26,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Others,439,425,56,47,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Others,521,435,45,46,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Others,541,364,25,41,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Others,544,260,22,30,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Others,549,328,17,47,FieldPos251_EDOF_RGB.tiff_01_01.png,566,483
Crystal,367,397,72,43,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Crystal,22,358,64,56,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Sickle,358,275,71,32,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Sickle,341,276,77,44,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Crystal,460,32,72,41,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Crystal,233,139,62,51,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Crystal,262,288,55,56,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Sickle,107,358,56,51,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,308,56,62,57,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,195,253,48,49,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,104,40,53,73,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,51,118,60,46,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,11,152,49,52,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,9,76,47,47,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,134,152,42,46,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,91,143,46,54,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,156,179,47,63,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,200,155,55,69,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Crystal,292,158,33,75,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,362,87,75,71,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,470,166,42,55,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,393,145,43,44,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,370,170,55,47,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,342,180,54,45,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,393,206,54,41,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,419,235,54,40,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,468,255,48,42,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,495,221,42,34,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,515,159,23,46,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,417,264,61,56,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,489,324,50,47,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,507,286,27,46,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,468,377,50,42,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,436,418,51,41,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,455,463,45,18,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,319,418,49,49,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,318,398,50,29,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,303,353,46,46,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,330,344,58,40,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,306,293,65,54,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,336,253,43,41,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,306,254,55,39,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,308,219,40,32,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,196,281,59,55,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,144,315,51,44,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,165,336,53,45,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,54,229,54,47,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,68,290,54,49,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,20,300,49,50,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,2,263,15,27,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,282,32,57,26,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,318,33,49,12,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,68,30,45,36,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,3,353,25,51,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,3,319,31,38,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,108,410,51,36,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,139,438,62,43,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,54,449,48,34,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,8,414,80,60,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,54,395,52,42,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Others,439,32,46,33,FieldPos251_EDOF_RGB.tiff_01_02.png,566,483
Sickle,266,213,73,49,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Sickle,241,156,35,67,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Sickle,79,111,65,27,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Sickle,149,62,76,44,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Sickle,128,385,66,49,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Sickle,32,401,31,44,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Sickle,197,107,72,38,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Sickle,74,2,84,23,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Sickle,94,18,75,32,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Sickle,276,334,50,71,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Sickle,320,296,57,32,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Crystal,32,180,32,58,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Crystal,30,56,26,45,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Crystal,118,284,82,30,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Crystal,422,403,67,38,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Crystal,475,197,70,39,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Sickle,254,2,84,25,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Sickle,350,6,48,64,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Others,308,104,52,44,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Others,439,87,49,51,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Others,344,183,49,46,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Others,388,214,55,57,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Others,203,262,53,43,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Others,167,316,53,30,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Others,124,329,60,49,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Others,79,309,53,46,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Others,62,364,66,46,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Others,158,425,66,26,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Others,177,341,55,63,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Others,245,338,38,44,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Others,311,329,62,26,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Others,398,318,45,49,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Others,390,400,52,52,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Others,325,429,40,23,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Others,518,334,45,44,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Others,534,251,32,57,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Others,524,141,41,54,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Others,473,126,46,60,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Others,539,13,27,56,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Others,467,1,57,38,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Others,391,0,57,20,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Others,286,13,59,57,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Others,241,8,41,29,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Others,228,48,66,44,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Others,215,96,49,30,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Others,106,140,44,65,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Others,152,109,44,46,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Others,148,46,39,55,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Others,70,73,43,41,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Others,34,122,51,50,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Others,66,177,66,58,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Others,107,241,53,44,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Others,332,253,55,46,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Others,249,242,40,25,FieldPos251_EDOF_RGB.tiff_02_01.png,566,483
Crystal,240,239,69,44,FieldPos251_EDOF_RGB.tiff_02_02.png,566,483
Sickle,147,287,77,29,FieldPos251_EDOF_RGB.tiff_02_02.png,566,483
Sickle,296,387,48,60,FieldPos251_EDOF_RGB.tiff_02_02.png,566,483
Others,231,5,53,46,FieldPos251_EDOF_RGB.tiff_02_02.png,566,483
Others,169,27,56,54,FieldPos251_EDOF_RGB.tiff_02_02.png,566,483
Others,135,2,63,37,FieldPos251_EDOF_RGB.tiff_02_02.png,566,483
Others,448,0,52,37,FieldPos251_EDOF_RGB.tiff_02_02.png,566,483
Others,379,61,53,46,FieldPos251_EDOF_RGB.tiff_02_02.png,566,483
Others,338,84,56,54,FieldPos251_EDOF_RGB.tiff_02_02.png,566,483
Others,224,166,57,42,FieldPos251_EDOF_RGB.tiff_02_02.png,566,483
Others,316,174,46,52,FieldPos251_EDOF_RGB.tiff_02_02.png,566,483
Others,385,183,54,57,FieldPos251_EDOF_RGB.tiff_02_02.png,566,483
